foliohog,cons_med1,tipo_tarif,tarifa_desc,tipo_viv,vivienda_desc
1,1227,9,No sabe,1,Casa única del terreno
1,147,9,No sabe,1,Casa única del terreno
1,400,9,No sabe,1,Casa única del terreno
1,96,2,1 - A,1,Casa única del terreno
1,220,9,No sabe,1,Casa única del terreno
1,207,9,No sabe,1,Casa única del terreno
1,50,2,1 - A,1,Casa única del terreno
1,260,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,130,9,No sabe,1,Casa única del terreno
1,103,2,1 - A,2,Casa que comparte terreno con otra(s)
1,666,2,1 - A,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,149,2,1 - A,1,Casa única del terreno
1,368,9,No sabe,1,Casa única del terreno
1,85,9,No sabe,1,Casa única del terreno
1,229,2,1 - A,1,Casa única del terreno
1,170,9,No sabe,1,Casa única del terreno
1,340,9,No sabe,1,Casa única del terreno
1,140,9,No sabe,2,Casa que comparte terreno con otra(s)
1,526,9,No sabe,1,Casa única del terreno
1,283,9,No sabe,1,Casa única del terreno
1,270,3,1 - B,1,Casa única del terreno
1,165,3,1 - B,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,480,3,1 - B,1,Casa única del terreno
1,268,3,1 - B,1,Casa única del terreno
1,1784,9,No sabe,1,Casa única del terreno
1,247,3,1 - B,1,Casa única del terreno
1,241,3,1 - B,1,Casa única del terreno
1,2200,9,No sabe,1,Casa única del terreno
1,323,9,No sabe,1,Casa única del terreno
1,1757,3,1 - B,1,Casa única del terreno
1,267,9,No sabe,1,Casa única del terreno
1,496,3,1 - B,1,Casa única del terreno
1,220,9,No sabe,1,Casa única del terreno
1,180,9,No sabe,1,Casa única del terreno
1,340,3,1 - B,1,Casa única del terreno
1,1065,3,1 - B,1,Casa única del terreno
1,1150,9,No sabe,1,Casa única del terreno
1,1900,9,No sabe,1,Casa única del terreno
1,130,9,No sabe,1,Casa única del terreno
1,209,2,1 - A,1,Casa única del terreno
1,347,9,No sabe,1,Casa única del terreno
1,98,2,1 - A,1,Casa única del terreno
1,486,2,1 - A,1,Casa única del terreno
1,430,9,No sabe,1,Casa única del terreno
1,350,9,No sabe,1,Casa única del terreno
1,823,9,No sabe,1,Casa única del terreno
1,186,9,No sabe,1,Casa única del terreno
1,196,2,1 - A,1,Casa única del terreno
1,385,9,No sabe,1,Casa única del terreno
1,240,9,No sabe,1,Casa única del terreno
1,220,9,No sabe,1,Casa única del terreno
1,220,9,No sabe,1,Casa única del terreno
1,259,2,1 - A,1,Casa única del terreno
1,580,9,No sabe,1,Casa única del terreno
1,594,2,1 - A,1,Casa única del terreno
1,198,9,No sabe,1,Casa única del terreno
1,767,9,No sabe,1,Casa única del terreno
1,190,9,No sabe,1,Casa única del terreno
1,167,2,1 - A,1,Casa única del terreno
1,400,9,No sabe,1,Casa única del terreno
1,288,9,No sabe,1,Casa única del terreno
1,345,9,No sabe,1,Casa única del terreno
1,1400,9,No sabe,1,Casa única del terreno
1,150,9,No sabe,1,Casa única del terreno
1,493,3,1 - B,1,Casa única del terreno
1,231,3,1 - B,1,Casa única del terreno
1,112,9,No sabe,1,Casa única del terreno
1,143,3,1 - B,1,Casa única del terreno
1,603,3,1 - B,1,Casa única del terreno
1,991,9,No sabe,1,Casa única del terreno
1,782,9,No sabe,1,Casa única del terreno
1,3600,9,No sabe,1,Casa única del terreno
1,1700,9,No sabe,1,Casa única del terreno
1,501,3,1 - B,1,Casa única del terreno
1,0,9,No sabe,1,Casa única del terreno
1,289,9,No sabe,1,Casa única del terreno
1,4559,3,1 - B,1,Casa única del terreno
1,384,9,No sabe,1,Casa única del terreno
1,1096,3,1 - B,1,Casa única del terreno
1,234,3,1 - B,2,Casa que comparte terreno con otra(s)
1,204,3,1 - B,1,Casa única del terreno
1,340,9,No sabe,1,Casa única del terreno
1,270,9,No sabe,1,Casa única del terreno
1,49,9,No sabe,6,Vivienda en vecindad o cuartería
1,200,9,No sabe,1,Casa única del terreno
1,278,3,1 - B,1,Casa única del terreno
1,220,9,No sabe,1,Casa única del terreno
1,312,3,1 - B,1,Casa única del terreno
1,87,3,1 - B,1,Casa única del terreno
1,105,9,No sabe,1,Casa única del terreno
1,270,9,No sabe,1,Casa única del terreno
1,187,3,1 - B,1,Casa única del terreno
1,73,9,No sabe,1,Casa única del terreno
1,320,9,No sabe,1,Casa única del terreno
1,250,9,No sabe,1,Casa única del terreno
1,194,3,1 - B,2,Casa que comparte terreno con otra(s)
1,351,3,1 - B,1,Casa única del terreno
1,280,9,No sabe,1,Casa única del terreno
1,430,9,No sabe,1,Casa única del terreno
1,182,9,No sabe,1,Casa única del terreno
1,244,9,No sabe,1,Casa única del terreno
1,190,9,No sabe,2,Casa que comparte terreno con otra(s)
1,487,9,No sabe,1,Casa única del terreno
1,381,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,601,9,No sabe,1,Casa única del terreno
1,104,9,No sabe,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,287,9,No sabe,1,Casa única del terreno
1,260,9,No sabe,1,Casa única del terreno
1,325,3,1 - B,1,Casa única del terreno
1,292,3,1 - B,1,Casa única del terreno
1,140,9,No sabe,1,Casa única del terreno
1,260,9,No sabe,1,Casa única del terreno
1,113,9,No sabe,1,Casa única del terreno
1,245,9,No sabe,1,Casa única del terreno
1,425,9,No sabe,1,Casa única del terreno
1,162,9,No sabe,1,Casa única del terreno
1,184,2,1 - A,1,Casa única del terreno
1,331,2,1 - A,1,Casa única del terreno
1,248,3,1 - B,1,Casa única del terreno
1,237,2,1 - A,1,Casa única del terreno
1,146,2,1 - A,1,Casa única del terreno
1,150,9,No sabe,1,Casa única del terreno
1,217,9,No sabe,1,Casa única del terreno
1,220,9,No sabe,1,Casa única del terreno
1,188,2,1 - A,1,Casa única del terreno
1,100,9,No sabe,1,Casa única del terreno
1,130,9,No sabe,1,Casa única del terreno
1,240,9,No sabe,1,Casa única del terreno
1,147,9,No sabe,1,Casa única del terreno
1,210,9,No sabe,1,Casa única del terreno
1,500,9,No sabe,1,Casa única del terreno
1,250,9,No sabe,1,Casa única del terreno
1,307,9,No sabe,1,Casa única del terreno
1,700,9,No sabe,2,Casa que comparte terreno con otra(s)
1,150,9,No sabe,2,Casa que comparte terreno con otra(s)
1,352,9,No sabe,1,Casa única del terreno
1,150,9,No sabe,1,Casa única del terreno
1,240,9,No sabe,1,Casa única del terreno
1,210,9,No sabe,1,Casa única del terreno
1,221,2,1 - A,1,Casa única del terreno
1,360,9,No sabe,2,Casa que comparte terreno con otra(s)
1,300,9,No sabe,2,Casa que comparte terreno con otra(s)
1,109,9,No sabe,1,Casa única del terreno
1,125,2,1 - A,1,Casa única del terreno
1,320,9,No sabe,1,Casa única del terreno
1,350,9,No sabe,1,Casa única del terreno
1,260,9,No sabe,1,Casa única del terreno
1,156,9,No sabe,1,Casa única del terreno
1,270,9,No sabe,1,Casa única del terreno
1,220,9,No sabe,1,Casa única del terreno
1,280,9,No sabe,1,Casa única del terreno
1,118,9,No sabe,1,Casa única del terreno
1,397,9,No sabe,1,Casa única del terreno
1,195,3,1 - B,2,Casa que comparte terreno con otra(s)
1,300,3,1 - B,1,Casa única del terreno
1,51,3,1 - B,2,Casa que comparte terreno con otra(s)
1,276,3,1 - B,1,Casa única del terreno
1,246,3,1 - B,1,Casa única del terreno
1,588,3,1 - B,1,Casa única del terreno
1,606,3,1 - B,1,Casa única del terreno
1,508,3,1 - B,1,Casa única del terreno
1,875,3,1 - B,1,Casa única del terreno
1,0,9,No sabe,1,Casa única del terreno
1,230,9,No sabe,6,Vivienda en vecindad o cuartería
1,250,3,1 - B,1,Casa única del terreno
1,145,3,1 - B,6,Vivienda en vecindad o cuartería
1,280,9,No sabe,1,Casa única del terreno
1,374,9,No sabe,2,Casa que comparte terreno con otra(s)
1,508,3,1 - B,2,Casa que comparte terreno con otra(s)
1,156,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,218,9,No sabe,1,Casa única del terreno
1,282,9,No sabe,1,Casa única del terreno
1,497,3,1 - B,1,Casa única del terreno
1,290,9,No sabe,1,Casa única del terreno
1,1100,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,280,9,No sabe,1,Casa única del terreno
1,237,3,1 - B,1,Casa única del terreno
1,292,3,1 - B,1,Casa única del terreno
1,631,3,1 - B,1,Casa única del terreno
1,140,3,1 - B,1,Casa única del terreno
1,705,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,289,3,1 - B,1,Casa única del terreno
1,677,3,1 - B,1,Casa única del terreno
1,105,9,No sabe,1,Casa única del terreno
1,315,3,1 - B,1,Casa única del terreno
1,296,3,1 - B,1,Casa única del terreno
1,495,3,1 - B,1,Casa única del terreno
1,250,3,1 - B,1,Casa única del terreno
1,559,3,1 - B,2,Casa que comparte terreno con otra(s)
1,279,3,1 - B,1,Casa única del terreno
1,234,3,1 - B,2,Casa que comparte terreno con otra(s)
1,270,3,1 - B,1,Casa única del terreno
1,620,3,1 - B,1,Casa única del terreno
1,308,3,1 - B,1,Casa única del terreno
1,179,3,1 - B,1,Casa única del terreno
1,341,3,1 - B,1,Casa única del terreno
1,153,9,No sabe,1,Casa única del terreno
1,339,3,1 - B,1,Casa única del terreno
1,814,3,1 - B,1,Casa única del terreno
1,115,3,1 - B,1,Casa única del terreno
1,250,3,1 - B,1,Casa única del terreno
1,214,3,1 - B,1,Casa única del terreno
1,400,3,1 - B,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,168,9,No sabe,1,Casa única del terreno
1,1300,9,No sabe,1,Casa única del terreno
1,340,3,1 - B,1,Casa única del terreno
1,99999,9,No sabe,2,Casa que comparte terreno con otra(s)
1,99999,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,2,Casa que comparte terreno con otra(s)
1,190,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,1187,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,370,9,No sabe,1,Casa única del terreno
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,328,1,01,1,Casa única del terreno
1,1800,0,02,1,Casa única del terreno
1,0,9,No sabe,1,Casa única del terreno
1,500,1,01,1,Casa única del terreno
1,480,1,01,1,Casa única del terreno
1,120,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,2,Casa que comparte terreno con otra(s)
1,100,1,01,1,Casa única del terreno
1,200,9,No sabe,2,Casa que comparte terreno con otra(s)
1,150,2,1 - A,1,Casa única del terreno
1,221,9,No sabe,1,Casa única del terreno
1,240,9,No sabe,1,Casa única del terreno
1,288,1,01,1,Casa única del terreno
1,242,2,1 - A,2,Casa que comparte terreno con otra(s)
1,0,0,02,6,Vivienda en vecindad o cuartería
1,253,1,01,1,Casa única del terreno
1,486,2,1 - A,6,Vivienda en vecindad o cuartería
1,0,0,02,1,Casa única del terreno
1,439,2,1 - A,1,Casa única del terreno
1,226,9,No sabe,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,50,9,No sabe,6,Vivienda en vecindad o cuartería
1,1500,9,No sabe,1,Casa única del terreno
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,400,9,No sabe,1,Casa única del terreno
1,360,9,No sabe,1,Casa única del terreno
1,600,2,1 - A,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,220,9,No sabe,1,Casa única del terreno
1,61,1,01,1,Casa única del terreno
1,800,9,No sabe,1,Casa única del terreno
1,400,1,01,1,Casa única del terreno
1,490,1,01,1,Casa única del terreno
1,1297,4,1 - C,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,800,9,No sabe,1,Casa única del terreno
1,490,4,1 - C,1,Casa única del terreno
1,208,9,No sabe,1,Casa única del terreno
1,415,4,1 - C,1,Casa única del terreno
1,78,9,No sabe,2,Casa que comparte terreno con otra(s)
1,500,9,No sabe,1,Casa única del terreno
1,350,9,No sabe,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,950,9,No sabe,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,208,9,No sabe,1,Casa única del terreno
1,17,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,79,9,No sabe,1,Casa única del terreno
1,270,9,No sabe,1,Casa única del terreno
1,250,1,01,1,Casa única del terreno
1,420,9,No sabe,1,Casa única del terreno
1,153,9,No sabe,1,Casa única del terreno
1,272,9,No sabe,1,Casa única del terreno
1,297,4,1 - C,1,Casa única del terreno
1,423,9,No sabe,1,Casa única del terreno
1,120,9,No sabe,1,Casa única del terreno
1,160,1,01,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,270,9,No sabe,1,Casa única del terreno
1,320,9,No sabe,1,Casa única del terreno
1,350,9,No sabe,6,Vivienda en vecindad o cuartería
1,145,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,280,9,No sabe,1,Casa única del terreno
1,237,9,No sabe,1,Casa única del terreno
1,157,9,No sabe,1,Casa única del terreno
1,294,9,No sabe,1,Casa única del terreno
1,160,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,1100,9,No sabe,1,Casa única del terreno
1,109,9,No sabe,2,Casa que comparte terreno con otra(s)
1,200,9,No sabe,2,Casa que comparte terreno con otra(s)
1,300,3,1 - B,2,Casa que comparte terreno con otra(s)
1,0,0,02,6,Vivienda en vecindad o cuartería
1,93,9,No sabe,6,Vivienda en vecindad o cuartería
1,286,3,1 - B,1,Casa única del terreno
1,250,3,1 - B,1,Casa única del terreno
1,150,2,1 - A,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,1200,9,No sabe,1,Casa única del terreno
1,99999,2,1 - A,3,"Casa dúplex, triple o cuádruple"
1,280,9,No sabe,2,Casa que comparte terreno con otra(s)
1,250,9,No sabe,1,Casa única del terreno
1,1200,1,01,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,585,9,No sabe,1,Casa única del terreno
1,260,3,1 - B,1,Casa única del terreno
1,250,1,01,1,Casa única del terreno
1,229,3,1 - B,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,100,9,No sabe,1,Casa única del terreno
1,1300,9,No sabe,1,Casa única del terreno
1,72,0,02,2,Casa que comparte terreno con otra(s)
1,174,9,No sabe,2,Casa que comparte terreno con otra(s)
1,380,3,1 - B,1,Casa única del terreno
1,173,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,145,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,0,0,02,6,Vivienda en vecindad o cuartería
1,270,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,200,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,300,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,140,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,200,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,680,2,1 - A,2,Casa que comparte terreno con otra(s)
1,500,9,No sabe,1,Casa única del terreno
1,180,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,6,Vivienda en vecindad o cuartería
1,258,9,No sabe,2,Casa que comparte terreno con otra(s)
1,380,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,200,9,No sabe,1,Casa única del terreno
1,300,3,1 - B,1,Casa única del terreno
1,400,9,No sabe,1,Casa única del terreno
1,500,9,No sabe,1,Casa única del terreno
1,25,3,1 - B,2,Casa que comparte terreno con otra(s)
1,350,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,300,9,No sabe,1,Casa única del terreno
1,260,9,No sabe,2,Casa que comparte terreno con otra(s)
1,99999,9,No sabe,2,Casa que comparte terreno con otra(s)
1,850,2,1 - A,1,Casa única del terreno
1,130,9,No sabe,1,Casa única del terreno
1,650,9,No sabe,1,Casa única del terreno
1,457,2,1 - A,1,Casa única del terreno
1,190,2,1 - A,1,Casa única del terreno
1,458,9,No sabe,1,Casa única del terreno
1,180,1,01,1,Casa única del terreno
1,360,1,01,1,Casa única del terreno
1,924,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,280,9,No sabe,1,Casa única del terreno
1,1200,2,1 - A,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,312,9,No sabe,1,Casa única del terreno
1,493,3,1 - B,1,Casa única del terreno
1,200,1,01,1,Casa única del terreno
1,700,3,1 - B,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,500,9,No sabe,1,Casa única del terreno
1,130,1,01,1,Casa única del terreno
1,1400,3,1 - B,1,Casa única del terreno
1,360,9,No sabe,1,Casa única del terreno
1,228,3,1 - B,1,Casa única del terreno
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,282,9,No sabe,2,Casa que comparte terreno con otra(s)
1,160,9,No sabe,2,Casa que comparte terreno con otra(s)
1,99999,9,No sabe,1,Casa única del terreno
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,120,9,No sabe,1,Casa única del terreno
1,80,9,No sabe,1,Casa única del terreno
1,200,1,01,1,Casa única del terreno
1,200,0,02,1,Casa única del terreno
1,200,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,192,9,No sabe,2,Casa que comparte terreno con otra(s)
1,1200,2,1 - A,1,Casa única del terreno
1,315,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,580,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,232,3,1 - B,1,Casa única del terreno
1,980,9,No sabe,1,Casa única del terreno
1,147,9,No sabe,1,Casa única del terreno
1,100,9,No sabe,1,Casa única del terreno
1,360,1,01,1,Casa única del terreno
1,700,3,1 - B,1,Casa única del terreno
1,1221,3,1 - B,1,Casa única del terreno
1,190,9,No sabe,2,Casa que comparte terreno con otra(s)
1,2500,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,379,2,1 - A,2,Casa que comparte terreno con otra(s)
1,750,1,01,1,Casa única del terreno
1,1200,9,No sabe,1,Casa única del terreno
1,200,1,01,1,Casa única del terreno
1,100,3,1 - B,1,Casa única del terreno
1,120,9,No sabe,1,Casa única del terreno
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,260,9,No sabe,1,Casa única del terreno
1,230,1,01,1,Casa única del terreno
1,262,1,01,1,Casa única del terreno
1,240,9,No sabe,2,Casa que comparte terreno con otra(s)
1,166,3,1 - B,2,Casa que comparte terreno con otra(s)
1,300,9,No sabe,1,Casa única del terreno
1,190,2,1 - A,3,"Casa dúplex, triple o cuádruple"
1,310,9,No sabe,1,Casa única del terreno
1,516,9,No sabe,1,Casa única del terreno
1,364,9,No sabe,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,250,9,No sabe,1,Casa única del terreno
1,270,9,No sabe,1,Casa única del terreno
1,109,1,01,3,"Casa dúplex, triple o cuádruple"
1,266,9,No sabe,1,Casa única del terreno
1,87,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,145,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,100,9,No sabe,1,Casa única del terreno
1,115,9,No sabe,1,Casa única del terreno
1,150,2,1 - A,1,Casa única del terreno
1,265,2,1 - A,1,Casa única del terreno
1,116,2,1 - A,1,Casa única del terreno
1,56,9,No sabe,1,Casa única del terreno
1,230,9,No sabe,1,Casa única del terreno
1,170,9,No sabe,1,Casa única del terreno
1,250,9,No sabe,1,Casa única del terreno
1,280,9,No sabe,1,Casa única del terreno
1,100,2,1 - A,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,300,2,1 - A,1,Casa única del terreno
1,600,0,02,1,Casa única del terreno
1,65,9,No sabe,1,Casa única del terreno
1,140,9,No sabe,1,Casa única del terreno
1,358,1,01,1,Casa única del terreno
1,698,1,01,2,Casa que comparte terreno con otra(s)
1,88,1,01,1,Casa única del terreno
1,123,1,01,2,Casa que comparte terreno con otra(s)
